product_id,year_month,total_sold_quantity,total_stock_quantity,avg_buying_price,avg_selling_price,month,quarter,first_purchase_date,last_purchase_date,prev_sold_quantity_1,prev_sold_quantity_2,prev_sold_quantity_3,stock_out
338,2024-02,2,23,8.28,9,2,1,2022-11-21,2022-11-21,0,0,0,0
338,2024-03,2,23,8.28,9,3,1,2022-11-21,2022-11-21,0,2,0,0
338,2024-05,3,23,8.28,9,5,2,2022-11-21,2022-11-21,0,0,2,0
338,2024-06,5,46,8.28,9,6,2,2022-11-21,2022-11-21,0,3,0,0
338,2024-07,1,23,8.28,9,7,3,2022-11-21,2022-11-21,0,5,3,0
338,2024-10,3,23,8.28,9,10,4,2022-11-21,2022-11-21,0,0,0,0
338,2024-12,5,153,8.28,9,12,4,2022-11-21,2024-12-18,0,0,3,0
59,2023-01,33,198,2.02,2.2,1,1,2022-11-12,2022-11-12,0,0,0,0
59,2023-02,2,66,2.02,2.2,2,1,2022-11-12,2022-11-12,0,33,0,0
59,2023-03,12,132,2.02,2.2,3,1,2022-11-12,2022-11-12,0,2,33,0
59,2023-04,14,66,2.02,2.2,4,2,2022-11-12,2022-11-12,0,12,2,0
59,2023-05,2,66,2.02,2.2,5,2,2022-11-12,2022-11-12,0,14,12,0
59,2023-06,6,66,2.02,2.2,6,2,2022-11-12,2022-11-12,0,2,14,0
59,2023-08,1,66,2.02,2.2,8,3,2022-11-12,2022-11-12,0,0,6,0
59,2023-09,33,264,2.02,2.2,9,3,2022-11-12,2022-11-12,0,1,0,0
59,2023-11,8,66,2.02,2.2,11,4,2022-11-12,2022-11-12,0,0,33,0
59,2024-05,116,264,2.02,2.2,5,2,2022-11-12,2022-11-12,0,0,0,0
59,2024-06,7,66,2.02,2.2,6,2,2022-11-12,2022-11-12,0,116,0,0
59,2024-12,500,441,2.02,2.2,12,4,2022-11-12,2024-12-14,0,0,0,0
535,2023-01,11,51,46,50,1,1,2022-11-16,2022-11-16,0,0,0,0
535,2023-03,17,17,46,50,3,1,2022-11-16,2022-11-16,0,0,11,0
535,2023-04,6,17,46,50,4,2,2022-11-16,2022-11-16,0,17,0,0
535,2023-06,32,51,46,50,6,2,2022-11-16,2022-11-16,0,0,6,0
535,2023-10,8,17,46,50,10,4,2022-11-16,2022-11-16,0,0,0,0
535,2023-11,6,17,46,50,11,4,2022-11-16,2022-11-16,0,8,0,0
535,2024-02,1,17,46,50,2,1,2022-11-16,2022-11-16,0,0,0,0
535,2024-04,25,222,46,50,4,2,2022-11-16,2024-04-10,0,0,1,0
519,2023-01,17,1382,0.37,0.45,1,1,2022-12-03,2022-12-03,0,0,0,0
519,2023-02,11,691,0.37,0.45,2,1,2022-12-03,2022-12-03,0,17,0,0
519,2023-03,44,2073,0.37,0.45,3,1,2022-12-03,2022-12-03,0,11,17,0
519,2023-05,17,691,0.37,0.45,5,2,2022-12-03,2022-12-03,0,0,44,0
519,2023-06,18,1382,0.37,0.45,6,2,2022-12-03,2022-12-03,0,17,0,0
519,2023-08,4,1382,0.37,0.45,8,3,2022-12-03,2022-12-03,0,0,18,0
519,2023-10,2,691,0.37,0.45,10,4,2022-12-03,2022-12-03,0,0,4,0
519,2023-11,7,691,0.37,0.45,11,4,2022-12-03,2022-12-03,0,2,0,0
519,2023-12,13,691,0.37,0.45,12,4,2022-12-03,2022-12-03,0,7,2,0
519,2024-02,1300,1382,0.37,0.45,2,1,2022-12-03,2022-12-03,0,0,13,0
519,2024-04,23,1382,0.37,0.45,4,2,2022-12-03,2022-12-03,0,0,1300,0
519,2024-06,1300,691,0.37,0.45,6,2,2022-12-03,2022-12-03,0,0,23,0
519,2024-10,100,691,0.37,0.45,10,4,2022-12-03,2022-12-03,0,0,0,0
519,2024-12,3000,4597,0.37,0.45,12,4,2022-12-03,2024-12-14,0,0,100,0
455,2023-01,14,9,22.08,24,1,1,2022-11-25,2022-11-25,0,0,0,0
455,2023-06,1,9,22.08,24,6,2,2022-11-25,2022-11-25,0,0,0,0
455,2023-07,9,9,22.08,24,7,3,2022-11-25,2022-11-25,0,1,0,0
455,2023-09,6,9,22.08,24,9,3,2022-11-25,2022-11-25,0,0,9,0
455,2023-12,15,9,22.08,24,12,4,2022-11-25,2022-11-25,0,0,0,0
455,2024-04,1,9,22.08,24,4,2,2022-11-25,2022-11-25,0,0,0,0
455,2024-07,5,57,22.08,24,7,3,2022-11-25,2024-07-17,0,0,0,0
63,2023-01,14,78,5.06,5.5,1,1,2022-12-03,2022-12-03,0,0,0,0
63,2023-03,32,117,5.06,5.5,3,1,2022-12-03,2022-12-03,0,0,14,0
63,2023-04,2,39,5.06,5.5,4,2,2022-12-03,2022-12-03,0,32,0,0
63,2023-05,9,39,5.06,5.5,5,2,2022-12-03,2022-12-03,0,2,32,0
63,2023-06,1,39,5.06,5.5,6,2,2022-12-03,2022-12-03,0,9,2,0
63,2023-09,16,39,5.06,5.5,9,3,2022-12-03,2022-12-03,0,0,0,0
63,2023-10,13,78,5.06,5.5,10,4,2022-12-03,2022-12-03,0,16,0,0
63,2023-11,11,39,5.06,5.5,11,4,2022-12-03,2022-12-03,0,13,16,0
63,2024-02,12,78,5.06,5.5,2,1,2022-12-03,2022-12-03,0,0,0,0
63,2024-03,68,78,5.06,5.5,3,1,2022-12-03,2022-12-03,0,12,0,0
63,2024-05,2,78,5.06,5.5,5,2,2022-12-03,2022-12-03,0,0,68,0
63,2024-07,5,78,5.06,5.5,7,3,2022-12-03,2022-12-03,0,0,2,0
63,2024-08,50,756,5.06,5.5,8,3,2022-12-03,2024-08-07,0,5,0,0
258,2023-01,17,22,874,950,1,1,2022-11-30,2022-11-30,0,0,0,0
258,2023-02,7,22,874,950,2,1,2022-11-30,2022-11-30,0,17,0,0
258,2023-03,13,22,874,950,3,1,2022-11-30,2022-11-30,0,7,17,0
258,2023-06,1,22,874,950,6,2,2022-11-30,2022-11-30,0,0,0,0
258,2023-07,6,22,874,950,7,3,2022-11-30,2022-11-30,0,1,0,0
258,2023-08,25,66,874,950,8,3,2022-11-30,2022-11-30,0,6,1,0
258,2023-09,11,22,874,950,9,3,2022-11-30,2022-11-30,0,25,6,0
258,2023-10,9,22,874,950,10,4,2022-11-30,2022-11-30,0,11,25,0
258,2023-11,15,22,874,950,11,4,2022-11-30,2022-11-30,0,9,11,0
258,2023-12,7,22,874,950,12,4,2022-11-30,2022-11-30,0,15,9,0
258,2024-04,1,22,874,950,4,2,2022-11-30,2022-11-30,0,0,0,0
258,2024-07,5,145,874,950,7,3,2022-11-30,2024-07-12,0,0,0,0
646,2023-01,13,58,16.56,18,1,1,2022-12-06,2022-12-06,0,0,0,0
646,2023-03,11,58,16.56,18,3,1,2022-12-06,2022-12-06,0,0,13,0
646,2023-06,5,58,16.56,18,6,2,2022-12-06,2022-12-06,0,0,0,0
646,2023-07,19,58,16.56,18,7,3,2022-12-06,2022-12-06,0,5,0,0
646,2023-09,3,116,16.56,18,9,3,2022-12-06,2022-12-06,0,0,19,0
646,2023-12,17,58,16.56,18,12,4,2022-12-06,2022-12-06,0,0,0,0
646,2024-03,120,116,16.56,18,3,1,2022-12-06,2022-12-06,0,0,0,0
646,2024-07,20,116,16.56,18,7,3,2022-12-06,2022-12-06,0,0,0,0
646,2024-10,1,58,16.56,18,10,4,2022-12-06,2022-12-06,0,0,0,0
646,2024-12,410,754,16.56,18,12,4,2022-12-06,2024-12-06,0,0,1,0
227,2023-01,5,6,322,350,1,1,2022-11-29,2022-11-29,0,0,0,0
227,2023-04,15,6,322,350,4,2,2022-11-29,2022-11-29,0,0,0,0
227,2023-11,12,6,322,350,11,4,2022-11-29,2022-11-29,0,0,0,0
227,2024-07,5,39,322,350,7,3,2022-11-29,2024-07-19,0,0,0,0
104,2023-01,19,17,55.2,60,1,1,2022-11-25,2022-11-25,0,0,0,0
104,2023-03,15,17,55.2,60,3,1,2022-11-25,2022-11-25,0,0,19,0
104,2023-05,11,17,55.2,60,5,2,2022-11-25,2022-11-25,0,0,15,0
104,2023-08,7,17,55.2,60,8,3,2022-11-25,2022-11-25,0,0,0,0
104,2023-11,12,34,55.2,60,11,4,2022-11-25,2022-11-25,0,0,0,0
104,2023-12,16,17,55.2,60,12,4,2022-11-25,2022-11-25,0,12,0,0
104,2024-07,30,112,55.2,60,7,3,2022-11-25,2024-07-14,0,0,0,0
429,2023-01,15,52,9.2,10,1,1,2022-11-20,2022-11-20,0,0,0,0
429,2023-03,18,52,9.2,10,3,1,2022-11-20,2022-11-20,0,0,15,0
429,2023-05,12,26,9.2,10,5,2,2022-11-20,2022-11-20,0,0,18,0
429,2023-07,2,26,9.2,10,7,3,2022-11-20,2022-11-20,0,0,12,0
429,2023-08,4,26,9.2,10,8,3,2022-11-20,2022-11-20,0,2,0,0
429,2023-09,35,52,9.2,10,9,3,2022-11-20,2022-11-20,0,4,2,0
429,2023-11,35,52,9.2,10,11,4,2022-11-20,2022-11-20,0,0,35,0
429,2023-12,4,26,9.2,10,12,4,2022-11-20,2022-11-20,0,35,0,0
429,2024-03,3,26,9.2,10,3,1,2022-11-20,2022-11-20,0,0,0,0
429,2024-04,1,26,9.2,10,4,2,2022-11-20,2022-11-20,0,3,0,0
429,2024-07,10,170,9.2,10,7,3,2022-11-20,2024-07-07,0,0,0,0
179,2023-01,1,16,7.36,8,1,1,2022-11-17,2022-11-17,0,0,0,0
179,2023-03,12,32,7.36,8,3,1,2022-11-17,2022-11-17,0,0,1,0
179,2023-04,14,16,7.36,8,4,2,2022-11-17,2022-11-17,0,12,0,0
179,2023-05,16,32,7.36,8,5,2,2022-11-17,2022-11-17,0,14,12,0
179,2023-06,31,32,7.36,8,6,2,2022-11-17,2022-11-17,0,16,14,0
179,2023-07,1,16,7.36,8,7,3,2022-11-17,2022-11-17,0,31,16,0
179,2023-11,1,16,7.36,8,11,4,2022-11-17,2022-11-17,0,0,0,0
179,2024-07,40,108,7.36,8,7,3,2022-11-17,2024-07-19,0,0,0,0
355,2023-01,18,24,1.84,2,1,1,2022-11-28,2022-11-28,0,0,0,0
355,2023-09,1,24,1.84,2,9,3,2022-11-28,2022-11-28,0,0,0,0
355,2024-07,70,48,1.84,2,7,3,2022-11-28,2022-11-28,0,0,0,0
355,2024-08,175,159,1.84,2,8,3,2022-11-28,2024-08-16,0,70,0,0
10,2023-01,2,42,2.76,3,1,1,2022-11-17,2022-11-17,0,0,0,0
10,2023-02,22,84,2.76,3,2,1,2022-11-17,2022-11-17,0,2,0,0
10,2023-03,1,42,2.76,3,3,1,2022-11-17,2022-11-17,0,22,2,0
10,2023-06,8,84,2.76,3,6,2,2022-11-17,2022-11-17,0,0,0,0
10,2023-07,7,42,2.76,3,7,3,2022-11-17,2022-11-17,0,8,0,0
10,2023-08,23,84,2.76,3,8,3,2022-11-17,2022-11-17,0,7,8,0
10,2023-09,12,42,2.76,3,9,3,2022-11-17,2022-11-17,0,23,7,0
10,2023-10,19,84,2.76,3,10,4,2022-11-17,2022-11-17,0,12,23,0
10,2023-11,18,42,2.76,3,11,4,2022-11-17,2022-11-17,0,19,12,0
10,2023-12,1,42,2.76,3,12,4,2022-11-17,2022-11-17,0,18,19,0
10,2024-01,6,84,2.76,3,1,1,2022-11-17,2022-11-17,0,1,18,0
10,2024-02,23,84,2.76,3,2,1,2022-11-17,2022-11-17,0,6,1,0
10,2024-03,15,84,2.76,3,3,1,2022-11-17,2022-11-17,0,23,6,0
10,2024-04,1,42,2.76,3,4,2,2022-11-17,2022-11-17,0,15,23,0
10,2024-05,2,42,2.76,3,5,2,2022-11-17,2022-11-17,0,1,15,0
10,2024-06,18,126,2.76,3,6,2,2022-11-17,2022-11-17,0,2,1,0
10,2024-07,5,42,2.76,3,7,3,2022-11-17,2022-11-17,0,18,2,0
10,2024-09,16,168,2.76,3,9,3,2022-11-17,2022-11-17,0,0,5,0
10,2024-10,8,84,2.76,3,10,4,2022-11-17,2022-11-17,0,16,0,0
10,2024-11,3,42,2.76,3,11,4,2022-11-17,2022-11-17,0,8,16,0
10,2024-12,5,275,2.76,3,12,4,2022-11-17,2024-12-12,0,3,8,0
163,2023-01,12,31,18.4,20,1,1,2022-11-13,2022-11-13,0,0,0,0
163,2023-02,18,31,18.4,20,2,1,2022-11-13,2022-11-13,0,12,0,0
163,2023-04,27,62,18.4,20,4,2,2022-11-13,2022-11-13,0,0,18,0
163,2023-05,14,62,18.4,20,5,2,2022-11-13,2022-11-13,0,27,0,0
163,2023-06,11,31,18.4,20,6,2,2022-11-13,2022-11-13,0,14,27,0
163,2023-08,13,31,18.4,20,8,3,2022-11-13,2022-11-13,0,0,11,0
163,2023-10,12,31,18.4,20,10,4,2022-11-13,2022-11-13,0,0,13,0
163,2024-01,2,31,18.4,20,1,1,2022-11-13,2022-11-13,0,0,0,0
163,2024-02,3,31,18.4,20,2,1,2022-11-13,2022-11-13,0,2,0,0
163,2024-05,5,62,18.4,20,5,2,2022-11-13,2022-11-13,0,0,0,0
163,2024-06,8,31,18.4,20,6,2,2022-11-13,2022-11-13,0,5,0,0
163,2024-07,6,62,18.4,20,7,3,2022-11-13,2022-11-13,0,8,5,0
163,2024-08,5,93,18.4,20,8,3,2022-11-13,2022-11-13,0,6,8,0
163,2024-10,12,124,18.4,20,10,4,2022-11-13,2022-11-13,0,0,5,0
163,2024-11,3,62,18.4,20,11,4,2022-11-13,2022-11-13,0,12,0,0
163,2024-12,25,206,18.4,20,12,4,2022-11-13,2024-11-30,0,3,12,0
557,2023-01,7,5,114.08,124,1,1,2022-11-27,2022-11-27,0,0,0,0
557,2023-12,18,5,114.08,124,12,4,2022-11-27,2022-11-27,0,0,0,0
557,2024-10,8,32,114.08,124,10,4,2022-11-27,2024-09-26,0,0,0,0
16,2023-01,14,39,4.6,5,1,1,2022-11-16,2022-11-16,0,0,0,0
16,2023-02,8,26,4.6,5,2,1,2022-11-16,2022-11-16,0,14,0,0
16,2023-07,4,13,4.6,5,7,3,2022-11-16,2022-11-16,0,0,0,0
16,2023-10,1,13,4.6,5,10,4,2022-11-16,2022-11-16,0,0,0,0
16,2023-11,18,26,4.6,5,11,4,2022-11-16,2022-11-16,0,1,0,0
16,2024-02,1,13,4.6,5,2,1,2022-11-16,2022-11-16,0,0,0,0
16,2024-04,2,13,4.6,5,4,2,2022-11-16,2022-11-16,0,0,1,0
16,2024-05,1,13,4.6,5,5,2,2022-11-16,2022-11-16,0,2,0,0
16,2024-06,3,13,4.6,5,6,2,2022-11-16,2022-11-16,0,1,2,0
16,2024-07,1,13,4.6,5,7,3,2022-11-16,2022-11-16,0,3,1,0
16,2024-08,4,26,4.6,5,8,3,2022-11-16,2022-11-16,0,1,3,0
16,2024-09,3,13,4.6,5,9,3,2022-11-16,2022-11-16,0,4,1,0
16,2024-11,8,111,4.6,5,11,4,2022-11-16,2024-11-22,0,0,3,0
16,2024-12,20,84,4.6,5,12,4,2022-11-16,2024-11-30,0,8,0,0
194,2023-01,12,120,6.9,7.5,1,1,2022-12-02,2022-12-02,0,0,0,0
194,2023-03,6,60,6.9,7.5,3,1,2022-12-02,2022-12-02,0,0,12,0
194,2023-04,16,120,6.9,7.5,4,2,2022-12-02,2022-12-02,0,6,0,0
194,2023-05,23,120,6.9,7.5,5,2,2022-12-02,2022-12-02,0,16,6,0
194,2023-06,13,60,6.9,7.5,6,2,2022-12-02,2022-12-02,0,23,16,0
194,2023-08,13,60,6.9,7.5,8,3,2022-12-02,2022-12-02,0,0,13,0
194,2023-09,16,60,6.9,7.5,9,3,2022-12-02,2022-12-02,0,13,0,0
194,2023-10,19,120,6.9,7.5,10,4,2022-12-02,2022-12-02,0,16,13,0
194,2023-12,29,180,6.9,7.5,12,4,2022-12-02,2022-12-02,0,0,19,0
194,2024-01,6,120,6.9,7.5,1,1,2022-12-02,2022-12-02,0,29,0,0
194,2024-02,2,120,6.9,7.5,2,1,2022-12-02,2022-12-02,0,6,29,0
194,2024-03,16,120,6.9,7.5,3,1,2022-12-02,2022-12-02,0,2,6,0
194,2024-04,20,180,6.9,7.5,4,2,2022-12-02,2022-12-02,0,16,2,0
194,2024-05,20,180,6.9,7.5,5,2,2022-12-02,2022-12-02,0,20,16,0
194,2024-06,1,60,6.9,7.5,6,2,2022-12-02,2022-12-02,0,20,20,0
194,2024-07,52,360,6.9,7.5,7,3,2022-12-02,2022-12-02,0,1,20,0
194,2024-08,6,120,6.9,7.5,8,3,2022-12-02,2022-12-02,0,52,1,0
194,2024-09,4,60,6.9,7.5,9,3,2022-12-02,2022-12-02,0,6,52,0
194,2024-10,20,180,6.9,7.5,10,4,2022-12-02,2022-12-02,0,4,6,0
194,2024-11,45,810,6.9,7.5,11,4,2022-12-02,2024-11-25,0,20,4,0
571,2023-01,35,34,9.2,7,1,1,2022-11-10,2022-11-10,0,0,0,0
571,2023-04,18,17,9.2,7,4,2,2022-11-10,2022-11-10,0,0,0,0
571,2023-07,16,34,9.2,7,7,3,2022-11-10,2022-11-10,0,0,0,0
571,2024-01,2,17,9.2,7,1,1,2022-11-10,2022-11-10,0,0,0,0
571,2024-02,15,17,9.2,7,2,1,2022-11-10,2022-11-10,0,2,0,0
571,2024-08,5,112,9.2,7,8,3,2022-11-10,2024-08-14,0,0,0,0
390,2023-01,5,24,2.76,3,1,1,2022-11-26,2022-11-26,0,0,0,0
390,2023-08,14,24,2.76,3,8,3,2022-11-26,2022-11-26,0,0,0,0
390,2023-09,1,12,2.76,3,9,3,2022-11-26,2022-11-26,0,14,0,0
390,2024-05,200,75,2.76,3,5,2,2022-11-26,2024-05-11,0,0,0,0
55,2023-01,1,15,14.72,16,1,1,2022-11-20,2022-11-20,0,0,0,0
55,2023-03,1,15,14.72,16,3,1,2022-11-20,2022-11-20,0,0,1,0
55,2023-04,11,15,14.72,16,4,2,2022-11-20,2022-11-20,0,1,0,0
55,2023-06,17,30,14.72,16,6,2,2022-11-20,2022-11-20,0,0,11,0
55,2023-10,26,75,14.72,16,10,4,2022-11-20,2022-11-20,0,0,0,0
55,2023-11,19,15,14.72,16,11,4,2022-11-20,2022-11-20,0,26,0,0
55,2023-12,1,15,14.72,16,12,4,2022-11-20,2022-11-20,0,19,26,0
55,2024-01,1,15,14.72,16,1,1,2022-11-20,2022-11-20,0,1,19,0
55,2024-03,1,15,14.72,16,3,1,2022-11-20,2022-11-20,0,0,1,0
55,2024-04,5,102,14.72,16,4,2,2022-11-20,2024-04-17,0,1,0,0
400,2023-01,2,8,18.4,20,1,1,2022-11-23,2022-11-23,0,0,0,0
400,2023-05,12,8,18.4,20,5,2,2022-11-23,2022-11-23,0,0,0,0
400,2023-10,7,16,18.4,20,10,4,2022-11-23,2022-11-23,0,0,0,0
400,2023-11,1,8,18.4,20,11,4,2022-11-23,2022-11-23,0,7,0,0
400,2024-01,4,16,18.4,20,1,1,2022-11-23,2022-11-23,0,0,1,0
400,2024-02,1,8,18.4,20,2,1,2022-11-23,2022-11-23,0,4,0,0
400,2024-03,5,8,18.4,20,3,1,2022-11-23,2022-11-23,0,1,4,0
400,2024-04,3,8,18.4,20,4,2,2022-11-23,2022-11-23,0,5,1,0
400,2024-06,4,8,18.4,20,6,2,2022-11-23,2022-11-23,0,0,3,0
400,2024-09,10,49,18.4,20,9,3,2022-11-23,2024-09-14,0,0,0,0
216,2023-01,18,7,50.6,55,1,1,2022-11-13,2022-11-13,0,0,0,0
216,2023-08,16,7,50.6,55,8,3,2022-11-13,2022-11-13,0,0,0,0
216,2024-06,1,7,50.6,55,6,2,2022-11-13,2022-11-13,0,0,0,0
216,2024-08,1,7,50.6,55,8,3,2022-11-13,2022-11-13,0,0,1,0
216,2024-10,5,44,50.6,55,10,4,2022-11-13,2024-10-18,0,0,1,0
171,2023-01,22,24,8.28,9,1,1,2022-11-20,2022-11-20,0,0,0,0
171,2023-02,14,12,8.28,9,2,1,2022-11-20,2022-11-20,0,22,0,0
171,2023-10,16,12,8.28,9,10,4,2022-11-20,2022-11-20,0,0,0,0
171,2023-11,6,12,8.28,9,11,4,2022-11-20,2022-11-20,0,16,0,0
171,2024-07,20,76,8.28,9,7,3,2022-11-20,2024-07-02,0,0,0,0
314,2023-01,7,11,2.76,3,1,1,2022-11-30,2022-11-30,0,0,0,0
314,2023-02,17,11,2.76,3,2,1,2022-11-30,2022-11-30,0,7,0,0
314,2023-03,4,11,2.76,3,3,1,2022-11-30,2022-11-30,0,17,7,0
314,2023-08,15,11,2.76,3,8,3,2022-11-30,2022-11-30,0,0,0,0
314,2023-11,11,11,2.76,3,11,4,2022-11-30,2022-11-30,0,0,0,0
314,2024-04,20,72,2.76,3,4,2,2022-11-30,2024-04-07,0,0,0,0
643,2023-01,1,1,151.8,165,1,1,2022-11-29,2022-11-29,0,0,0,0
643,2023-03,3,1,151.8,165,3,1,2022-11-29,2022-11-29,0,0,1,0
643,2024-04,14,22,151.8,165,4,2,2022-11-29,2024-04-08,0,0,0,0
352,2023-01,2,2,13.8,15,1,1,2022-11-20,2022-11-20,0,0,0,0
352,2023-08,4,2,13.8,15,8,3,2022-11-20,2022-11-20,0,0,0,0
352,2024-02,6,2,13.8,15,2,1,2022-11-20,2022-11-20,0,0,0,0
352,2024-10,10,16,13.8,15,10,4,2022-11-20,2024-10-03,0,0,0,0
443,2023-01,2,7,13.8,15,1,1,2022-11-22,2022-11-22,0,0,0,0
443,2023-02,14,7,13.8,15,2,1,2022-11-22,2022-11-22,0,2,0,0
443,2023-08,19,7,13.8,15,8,3,2022-11-22,2022-11-22,0,0,0,0
443,2024-04,15,45,13.8,15,4,2,2022-11-22,2024-04-06,0,0,0,0
210,2023-01,6,13,1.84,2,1,1,2022-12-07,2022-12-07,0,0,0,0
210,2023-12,17,13,1.84,2,12,4,2022-12-07,2022-12-07,0,0,0,0
210,2024-07,30,26,1.84,2,7,3,2022-12-07,2022-12-07,0,0,0,0
210,2024-08,75,85,1.84,2,8,3,2022-12-07,2024-08-18,0,30,0,0
291,2023-01,19,16,11.04,12,1,1,2022-11-12,2022-11-12,0,0,0,0
291,2023-05,5,16,11.04,12,5,2,2022-11-12,2022-11-12,0,0,0,0
291,2023-08,15,32,11.04,12,8,3,2022-11-12,2022-11-12,0,0,0,0
291,2023-10,18,16,11.04,12,10,4,2022-11-12,2022-11-12,0,0,15,0
291,2023-12,24,32,11.04,12,12,4,2022-11-12,2022-11-12,0,0,18,0
291,2024-12,15,218,11.04,12,12,4,2022-11-12,2024-12-11,0,0,0,0
546,2023-01,19,28,9.2,10,1,1,2022-11-19,2022-11-19,0,0,0,0
546,2023-08,20,56,9.2,10,8,3,2022-11-19,2022-11-19,0,0,0,0
546,2023-09,16,28,9.2,10,9,3,2022-11-19,2022-11-19,0,20,0,0
546,2023-10,7,28,9.2,10,10,4,2022-11-19,2022-11-19,0,16,20,0
546,2024-01,2,28,9.2,10,1,1,2022-11-19,2022-11-19,0,0,0,0
546,2024-04,5,28,9.2,10,4,2,2022-11-19,2022-11-19,0,0,0,0
546,2024-09,48,56,9.2,10,9,3,2022-11-19,2022-11-19,0,0,0,0
546,2024-10,120,183,9.2,10,10,4,2022-11-19,2024-10-11,0,48,0,0
34,2023-01,1,14,1.84,2,1,1,2022-11-30,2022-11-30,0,0,0,0
34,2023-02,27,28,1.84,2,2,1,2022-11-30,2022-11-30,0,1,0,0
34,2023-06,17,14,1.84,2,6,2,2022-11-30,2022-11-30,0,0,0,0
34,2023-07,12,14,1.84,2,7,3,2022-11-30,2022-11-30,0,17,0,0
34,2023-11,3,14,1.84,2,11,4,2022-11-30,2022-11-30,0,0,0,0
34,2023-12,4,14,1.84,2,12,4,2022-11-30,2022-11-30,0,3,0,0
34,2024-08,40,89,1.84,2,8,3,2022-11-30,2024-08-19,0,0,0,0
645,2023-01,12,40,22.08,24,1,1,2022-11-28,2022-11-28,0,0,0,0
645,2023-02,4,40,22.08,24,2,1,2022-11-28,2022-11-28,0,12,0,0
645,2024-03,40,40,22.08,24,3,1,2022-11-28,2022-11-28,0,0,0,0
645,2024-07,35,120,22.08,24,7,3,2022-11-28,2022-11-28,0,0,0,0
645,2024-10,100,40,22.08,24,10,4,2022-11-28,2022-11-28,0,0,0,0
645,2024-12,60,264,22.08,24,12,4,2022-11-28,2024-12-02,0,0,100,0
218,2023-01,6,2,5106,5550,1,1,2022-11-16,2022-11-16,0,0,0,0
218,2023-05,7,2,5106,5550,5,2,2022-11-16,2022-11-16,0,0,0,0
218,2024-12,4,16,5106,5550,12,4,2022-11-16,2024-12-19,0,0,0,0
385,2023-01,9,13,0.92,1,1,1,2022-11-25,2022-11-25,0,0,0,0
385,2023-05,14,13,0.92,1,5,2,2022-11-25,2022-11-25,0,0,0,0
385,2024-07,30,26,0.92,1,7,3,2022-11-25,2022-11-25,0,0,0,0
385,2024-08,75,83,0.92,1,8,3,2022-11-25,2024-08-21,0,30,0,0
469,2023-01,17,33,56.12,43,1,1,2022-11-18,2022-11-18,0,0,0,0
469,2023-07,4,33,56.12,43,7,3,2022-11-18,2022-11-18,0,0,0,0
469,2024-07,33,66,56.12,43,7,3,2022-11-18,2022-11-18,0,0,0,0
469,2024-08,575,442,56.12,43,8,3,2022-11-18,2024-08-17,0,33,0,0
655,2023-01,19,84,11.04,12,1,1,2022-11-12,2022-11-12,0,0,0,0
655,2023-07,19,42,11.04,12,7,3,2022-11-12,2022-11-12,0,0,0,0
655,2023-09,5,42,11.04,12,9,3,2022-11-12,2022-11-12,0,0,19,0
655,2023-10,1,42,11.04,12,10,4,2022-11-12,2022-11-12,0,5,0,0
655,2023-11,19,84,11.04,12,11,4,2022-11-12,2022-11-12,0,1,5,0
655,2024-03,50,42,11.04,12,3,1,2022-11-12,2022-11-12,0,0,0,0
655,2024-10,500,276,11.04,12,10,4,2022-11-12,2024-09-25,0,0,0,0
72,2023-01,1,14,41.4,45,1,1,2022-11-18,2022-11-18,0,0,0,0
72,2023-02,27,28,41.4,45,2,1,2022-11-18,2022-11-18,0,1,0,0
72,2023-04,3,28,41.4,45,4,2,2022-11-18,2022-11-18,0,0,27,0
72,2023-05,3,14,41.4,45,5,2,2022-11-18,2022-11-18,0,3,0,0
72,2023-09,15,42,41.4,45,9,3,2022-11-18,2022-11-18,0,0,0,0
72,2023-12,2,14,41.4,45,12,4,2022-11-18,2022-11-18,0,0,0,0
72,2024-01,4,28,41.4,45,1,1,2022-11-18,2022-11-18,0,2,0,0
72,2024-02,1,14,41.4,45,2,1,2022-11-18,2022-11-18,0,4,2,0
72,2024-03,2,28,41.4,45,3,1,2022-11-18,2022-11-18,0,1,4,0
72,2024-05,1,14,41.4,45,5,2,2022-11-18,2022-11-18,0,0,2,0
72,2024-06,1,14,41.4,45,6,2,2022-11-18,2022-11-18,0,1,0,0
72,2024-07,9,42,41.4,45,7,3,2022-11-18,2022-11-18,0,1,1,0
72,2024-08,3,14,41.4,45,8,3,2022-11-18,2022-11-18,0,9,1,0
72,2024-10,5,91,41.4,45,10,4,2022-11-18,2024-09-25,0,0,3,0
13,2023-01,42,96,11.04,12,1,1,2022-11-22,2022-11-22,0,0,0,0
13,2023-04,16,24,11.04,12,4,2,2022-11-22,2022-11-22,0,0,0,0
13,2023-05,11,48,11.04,12,5,2,2022-11-22,2022-11-22,0,16,0,0
13,2023-06,12,24,11.04,12,6,2,2022-11-22,2022-11-22,0,11,16,0
13,2023-07,7,24,11.04,12,7,3,2022-11-22,2022-11-22,0,12,11,0
13,2023-08,15,48,11.04,12,8,3,2022-11-22,2022-11-22,0,7,12,0
13,2023-09,3,24,11.04,12,9,3,2022-11-22,2022-11-22,0,15,7,0
13,2023-10,9,24,11.04,12,10,4,2022-11-22,2022-11-22,0,3,15,0
13,2023-12,2,24,11.04,12,12,4,2022-11-22,2022-11-22,0,0,9,0
13,2024-08,15,155,11.04,12,8,3,2022-11-22,2024-08-12,0,0,0,0
